                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     35,                0.68829,                0.54012,                 1.1425,                0.85805,                0.83987,                 0.9044,                 0.7033,                0.89327,                0.65233,                 1.1967,              0.0013466,              0.0013466,              0.0013466
                     36,                0.68824,                0.55506,                 1.1429,                0.86244,                0.82583,                0.91119,                0.71314,                 0.8122,                0.65561,                 1.1061,              0.0013268,              0.0013268,              0.0013268
                     37,                0.68655,                0.55905,                 1.1468,                 0.8789,                0.89477,                0.93798,                0.73019,                0.86886,                0.60708,                 1.1645,               0.001307,               0.001307,               0.001307
                     38,                0.67507,                0.55327,                 1.1413,                0.76214,                 0.8728,                0.86934,                0.69313,                0.86731,                0.77667,                 1.1727,              0.0012872,              0.0012872,              0.0012872
                     39,                0.67256,                0.53912,                 1.1318,                0.82229,                0.88737,                0.91873,                0.74739,                 0.8005,                0.65298,                 1.0958,              0.0012674,              0.0012674,              0.0012674
                     40,                0.64657,                 0.5253,                 1.1215,                0.88138,                0.87245,                0.93108,                0.74478,                0.80044,                0.60538,                 1.1166,              0.0012476,              0.0012476,              0.0012476
                     41,                0.67164,                0.52536,                 1.1293,                0.88646,                 0.8728,                 0.9322,                0.72575,                 0.8261,                0.62853,                 1.1111,              0.0012278,              0.0012278,              0.0012278
                     42,                0.65566,                 0.5241,                 1.1316,                0.89433,                0.84932,                0.92607,                0.73909,                 0.7732,                0.60554,                  1.071,               0.001208,               0.001208,               0.001208
                     43,                0.65265,                0.50611,                 1.1258,                0.91101,                0.88152,                0.93788,                0.74826,                 0.7635,                0.59462,                 1.0558,              0.0011882,              0.0011882,              0.0011882
                     44,                0.66232,                0.51814,                 1.1322,                0.88733,                0.81996,                 0.9171,                0.70144,                0.82443,                0.63096,                 1.1191,              0.0011684,              0.0011684,              0.0011684
                     45,                0.64901,                0.52229,                 1.1224,                0.84469,                0.89628,                0.92832,                0.74139,                 0.7819,                0.58634,                 1.0736,              0.0011486,              0.0011486,              0.0011486
                     46,                0.63913,                0.51813,                 1.1192,                0.87057,                0.89509,                 0.9349,                0.74391,                0.81341,                0.61874,                 1.0938,              0.0011288,              0.0011288,              0.0011288
                     47,                0.60504,                0.49396,                 1.1051,                0.79715,                 0.8728,                0.86958,                 0.6893,                0.90994,                0.63148,                 1.1823,               0.001109,               0.001109,               0.001109
                     48,                0.63947,                0.52758,                 1.1163,                0.86491,                0.87703,                0.92469,                0.73006,                0.80589,                0.57336,                  1.082,              0.0010892,              0.0010892,              0.0010892
                     49,                0.63029,                0.49364,                 1.1158,                 0.9216,                0.90411,                0.95854,                0.78681,                  0.741,                0.51901,                 1.0307,              0.0010694,              0.0010694,              0.0010694
                     50,                0.61989,                0.47972,                 1.1103,                0.91142,                0.86106,                0.95391,                0.75112,                0.81145,                0.58981,                  1.103,              0.0010496,              0.0010496,              0.0010496
                     51,                0.61199,                0.47556,                 1.1029,                0.92184,                0.90016,                0.95451,                0.76123,                0.79791,                0.54243,                 1.0812,              0.0010298,              0.0010298,              0.0010298
                     52,                0.62486,                0.48264,                 1.1079,                0.86006,                0.90607,                0.93608,                0.74464,                0.80058,                0.56481,                 1.0901,                0.00101,                0.00101,                0.00101
                     53,                0.61104,                0.47575,                 1.0991,                0.92013,                0.88845,                0.94941,                0.77003,                0.77513,                0.54153,                 1.0638,              0.0009902,              0.0009902,              0.0009902
                     54,                 0.6002,                0.46675,                 1.0949,                0.89919,                0.89025,                0.95701,                0.76363,                0.79721,                 0.5772,                 1.0984,              0.0009704,              0.0009704,              0.0009704
                     55,                0.58896,                0.46932,                 1.0873,                0.88244,                 0.8865,                0.94029,                0.74707,                0.81265,                0.61314,                 1.0889,              0.0009506,              0.0009506,              0.0009506
                     56,                0.59077,                0.45932,                 1.0935,                0.91321,                0.89432,                0.95364,                0.76788,                 0.7927,                0.52065,                 1.0768,              0.0009308,              0.0009308,              0.0009308
                     57,                0.59031,                0.45545,                 1.0895,                0.92779,                0.89432,                0.95785,                0.78245,                0.78682,                0.52024,                 1.0579,               0.000911,               0.000911,               0.000911
                     58,                0.58765,                0.46089,                 1.0877,                0.91214,                0.89432,                0.95001,                0.76657,                0.78024,                0.54849,                  1.056,              0.0008912,              0.0008912,              0.0008912
                     59,                0.58034,                0.45169,                 1.0837,                0.90066,                0.89824,                 0.9515,                0.78703,                0.73262,                0.53059,                 1.0269,              0.0008714,              0.0008714,              0.0008714
                     60,                0.57007,                0.43089,                 1.0772,                0.89945,                0.91024,                0.95374,                0.79719,                0.73641,                0.51866,                 1.0214,              0.0008516,              0.0008516,              0.0008516
                     61,                0.58378,                0.44479,                  1.081,                0.92662,                 0.8896,                0.95214,                0.77015,                0.76089,                0.51341,                 1.0412,              0.0008318,              0.0008318,              0.0008318
                     62,                0.58898,                0.45174,                  1.085,                0.92275,                0.91161,                0.95943,                0.78963,                 0.7533,                0.49812,                 1.0521,               0.000812,               0.000812,               0.000812
                     63,                0.56402,                0.43136,                 1.0764,                0.89647,                0.90411,                0.95625,                0.77464,                0.75936,                0.49909,                 1.0283,              0.0007922,              0.0007922,              0.0007922
                     64,                0.58119,                0.44572,                 1.0802,                0.87229,                0.86883,                0.88295,                0.69665,                0.77263,                0.53338,                 1.0616,              0.0007724,              0.0007724,              0.0007724
                     65,                0.56382,                0.43639,                 1.0753,                 0.9098,                0.88828,                0.95082,                0.77528,                0.75905,                0.53996,                  1.058,              0.0007526,              0.0007526,              0.0007526
                     66,                0.55771,                0.42398,                 1.0718,                0.91557,                0.91249,                0.96069,                0.79949,                0.73303,                0.48343,                 1.0175,              0.0007328,              0.0007328,              0.0007328
                     67,                0.54758,                0.41452,                 1.0681,                0.92366,                0.90607,                0.95163,                0.79737,                0.69999,                0.51548,                 1.0017,               0.000713,               0.000713,               0.000713
                     68,                0.56463,                0.42434,                 1.0688,                0.91594,                0.90411,                0.95644,                0.78081,                 0.7364,                0.50513,                 1.0301,              0.0006932,              0.0006932,              0.0006932
                     69,                0.53236,                 0.4097,                 1.0616,                 0.9226,                0.90411,                0.96546,                0.80778,                0.71781,                0.50727,                 1.0017,              0.0006734,              0.0006734,              0.0006734
                     70,                0.53642,                0.39352,                 1.0595,                0.91192,                0.89146,                0.95313,                0.77397,                0.73262,                0.55004,                 1.0263,              0.0006536,              0.0006536,              0.0006536
                     71,                0.53752,                0.39642,                 1.0582,                0.92293,                0.91394,                0.96483,                0.78787,                0.71593,                0.48525,                0.99493,              0.0006338,              0.0006338,              0.0006338
                     72,                0.52748,                0.39157,                 1.0528,                0.92848,                0.91389,                0.96969,                0.80165,                0.71311,                0.47046,                0.99807,               0.000614,               0.000614,               0.000614
                     73,                  0.521,                0.39129,                 1.0529,                0.84902,                0.85838,                0.90684,                0.74887,                 0.7235,                0.52483,                 1.0084,              0.0005942,              0.0005942,              0.0005942
                     74,                0.52402,                0.39705,                 1.0595,                0.91568,                0.91385,                0.95933,                0.80688,                 0.7136,                0.51196,                 1.0091,              0.0005744,              0.0005744,              0.0005744
                     75,                 0.5318,                 0.3932,                 1.0595,                0.92425,                0.90729,                0.96201,                0.79555,                0.73847,                0.48652,                 1.0262,              0.0005546,              0.0005546,              0.0005546
                     76,                0.53035,                0.39132,                 1.0541,                0.92266,                0.91977,                0.96647,                0.80294,                0.75192,                0.47758,                 1.0358,              0.0005348,              0.0005348,              0.0005348
                     77,                0.52355,                0.38691,                 1.0452,                0.89752,                0.92547,                0.95787,                0.79268,                0.72509,                0.49034,                 1.0304,               0.000515,               0.000515,               0.000515
                     78,                0.52601,                0.39061,                 1.0458,                0.92407,                0.90607,                 0.9563,                0.79219,                0.72449,                0.51755,                 1.0282,              0.0004952,              0.0004952,              0.0004952
                     79,                0.51898,                0.38235,                 1.0498,                0.94655,                0.90998,                0.96727,                0.80364,                 0.7326,                0.47391,                  1.031,              0.0004754,              0.0004754,              0.0004754
                     80,                0.50482,                0.37423,                 1.0382,                0.93463,                0.92334,                0.96925,                0.80954,                0.73993,                0.48473,                 1.0329,              0.0004556,              0.0004556,              0.0004556
                     81,                0.51785,                0.37847,                 1.0444,                0.91515,                0.90758,                0.95881,                0.79004,                0.74178,                 0.5134,                 1.0247,              0.0004358,              0.0004358,              0.0004358
                     82,                0.49689,                0.38404,                 1.0398,                0.90975,                0.92759,                0.96893,                0.80153,                0.73868,                0.48023,                 1.0245,               0.000416,               0.000416,               0.000416
                     83,                0.49921,                0.35572,                 1.0426,                0.92751,                0.91194,                0.96663,                0.80649,                0.71363,                0.47811,                 1.0095,              0.0003962,              0.0003962,              0.0003962
                     84,                0.48734,                0.35881,                 1.0375,                0.92037,                0.90998,                0.96616,                0.81377,                0.71485,                 0.4798,                 1.0033,              0.0003764,              0.0003764,              0.0003764
                     85,                0.50856,                0.36754,                 1.0434,                0.93429,                0.91827,                0.96781,                0.81214,                0.72615,                0.48023,                 1.0079,              0.0003566,              0.0003566,              0.0003566
                     86,                0.50616,                0.36233,                 1.0373,                 0.9066,                0.91389,                0.96093,                0.79741,                0.73957,                 0.5083,                 1.0354,              0.0003368,              0.0003368,              0.0003368
                     87,                 0.4807,                0.35496,                 1.0328,                0.95606,                0.89422,                0.96568,                0.79602,                0.73304,                0.46334,                 1.0219,               0.000317,               0.000317,               0.000317
                     88,                0.50378,                0.36818,                 1.0403,                 0.9396,                0.90998,                0.96222,                0.80964,                 0.7148,                0.48058,                 1.0027,              0.0002972,              0.0002972,              0.0002972
                     89,                 0.4743,                0.34197,                 1.0286,                0.90624,                0.92564,                0.96058,                 0.7959,                0.72837,                0.49411,                 1.0258,              0.0002774,              0.0002774,              0.0002774
                     90,                0.47522,                0.34319,                 1.0213,                0.93357,                0.90755,                0.96169,                0.80631,                0.72107,                0.46878,                 1.0129,              0.0002576,              0.0002576,              0.0002576
                     91,                0.45794,                0.36268,                 1.0717,                0.93792,                0.89628,                0.95996,                 0.7937,                0.75852,                0.47354,                 1.0489,              0.0002378,              0.0002378,              0.0002378
                     92,                0.40314,                0.27703,                  1.037,                0.95386,                0.89009,                0.96613,                0.80505,                0.71072,                0.46719,                 1.0095,               0.000218,               0.000218,               0.000218
                     93,                0.39851,                 0.2635,                 1.0267,                0.95708,                0.89041,                0.96811,                0.81363,                0.71861,                0.44657,                 1.0081,              0.0001982,              0.0001982,              0.0001982
                     94,                0.40621,                0.25524,                 1.0228,                0.93676,                0.91389,                0.96656,                0.80892,                0.71498,                0.45632,                 1.0035,              0.0001784,              0.0001784,              0.0001784
                     95,                0.39119,                0.25119,                 1.0045,                0.93137,                0.91194,                0.96935,                 0.8176,                0.70783,                0.44259,                0.99606,              0.0001586,              0.0001586,              0.0001586
                     96,                0.39001,                0.24938,                 1.0093,                0.92892,                0.92564,                 0.9686,                0.82153,                0.69485,                0.44477,                0.99395,              0.0001388,              0.0001388,              0.0001388
                     97,                0.38092,                0.24589,                  1.012,                0.93888,                0.90411,                0.96568,                 0.8217,                 0.7012,                0.44703,                0.99587,               0.000119,               0.000119,               0.000119
                     98,                0.36855,                0.23067,                 1.0003,                0.91612,                0.92955,                0.97122,                0.82929,                0.69062,                0.44592,                0.98868,               9.92e-05,               9.92e-05,               9.92e-05
                     99,                0.36962,                0.23537,                0.99889,                0.92374,                0.92452,                0.97009,                0.82839,                 0.6905,                0.45598,                0.98324,               7.94e-05,               7.94e-05,               7.94e-05
                    100,                 0.3644,                0.23521,                   0.99,                0.94144,                0.91585,                0.96822,                0.82683,                0.68601,                0.44292,                0.97998,               5.96e-05,               5.96e-05,               5.96e-05
