                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     73,                0.55963,                0.41722,                 1.0738,                0.91829,                0.90177,                0.96133,                0.78899,                0.71831,                0.50138,                 1.0043,              0.0005744,              0.0005744,              0.0005744
                     74,                0.54441,                 0.4065,                 1.0596,                0.92619,                0.90998,                 0.9631,                0.78941,                0.73661,                0.50949,                 1.0326,              0.0005546,              0.0005546,              0.0005546
                     75,                0.54673,                0.41152,                  1.062,                0.94325,                0.89237,                0.96083,                0.78975,                0.71723,                0.50621,                0.99724,              0.0005348,              0.0005348,              0.0005348
                     76,                0.53606,                0.40413,                 1.0587,                0.95149,                0.87867,                0.95746,                0.79399,                0.73153,                0.50825,                 1.0194,               0.000515,               0.000515,               0.000515
                     77,                 0.5277,                0.39114,                  1.051,                0.93181,                0.89237,                0.95102,                0.79563,                0.71336,                0.51204,                 1.0016,              0.0004952,              0.0004952,              0.0004952
                     78,                0.53421,                0.39497,                 1.0602,                0.94765,                0.88845,                0.95581,                0.79249,                0.71873,                 0.5001,                 1.0106,              0.0004754,              0.0004754,              0.0004754
                     79,                0.52649,                0.39734,                 1.0573,                0.95698,                0.87671,                0.96028,                0.78517,                0.72681,                0.50284,                 1.0143,              0.0004556,              0.0004556,              0.0004556
                     80,                 0.5234,                0.39055,                 1.0544,                0.92174,                0.92197,                0.96256,                0.80076,                0.70155,                0.49927,                0.99371,              0.0004358,              0.0004358,              0.0004358
                     81,                 0.5245,                 0.3914,                 1.0506,                0.93777,                0.91417,                0.96154,                0.79647,                0.73574,                0.50989,                 1.0358,               0.000416,               0.000416,               0.000416
                     82,                0.51926,                0.39096,                 1.0461,                0.92043,                0.92815,                0.96483,                0.79358,                0.75309,                0.50839,                 1.0444,              0.0003962,              0.0003962,              0.0003962
                     83,                0.52692,                0.38943,                  1.053,                 0.9415,                0.90998,                 0.9643,                0.80108,                0.72448,                0.48164,                 1.0082,              0.0003764,              0.0003764,              0.0003764
                     84,                0.50624,                0.38264,                 1.0422,                0.94161,                0.90607,                0.96198,                0.80276,                0.70516,                0.50225,                0.99838,              0.0003566,              0.0003566,              0.0003566
                     85,                0.51433,                0.37394,                 1.0473,                0.93598,                0.90802,                0.95728,                0.80913,                0.71479,                0.50163,                 1.0055,              0.0003368,              0.0003368,              0.0003368
                     86,                0.50501,                0.37021,                 1.0414,                 0.9468,                0.90549,                0.96383,                0.80217,                0.70165,                0.48144,                0.99091,               0.000317,               0.000317,               0.000317
                     87,                0.50118,                0.37187,                 1.0396,                0.93731,                0.90411,                0.96465,                0.79327,                0.70222,                0.50687,                0.99746,              0.0002972,              0.0002972,              0.0002972
                     88,                0.48766,                0.36677,                 1.0402,                0.95585,                0.88963,                0.96359,                0.78676,                0.72798,                0.51406,                 1.0169,              0.0002774,              0.0002774,              0.0002774
                     89,                0.49444,                0.36479,                 1.0427,                0.93567,                0.91089,                0.95798,                0.79972,                 0.7028,                0.49581,                0.99379,              0.0002576,              0.0002576,              0.0002576
                     90,                0.48651,                0.35987,                 1.0314,                0.95265,                0.90562,                0.96162,                0.79498,                 0.7386,                0.47843,                 1.0129,              0.0002378,              0.0002378,              0.0002378
                     91,                0.46599,                0.41146,                  1.061,                0.91528,                0.90908,                0.95784,                0.80397,                0.70652,                0.49925,                0.99974,               0.000218,               0.000218,               0.000218
                     92,                0.42688,                 0.2998,                 1.0371,                0.92928,                0.90802,                0.96724,                0.81006,                0.69169,                0.46351,                0.98113,              0.0001982,              0.0001982,              0.0001982
                     93,                 0.4181,                0.28701,                 1.0312,                0.95302,                0.89824,                0.97003,                0.81341,                0.70096,                0.46568,                0.98435,              0.0001784,              0.0001784,              0.0001784
                     94,                0.40782,                0.27407,                 1.0252,                0.92958,                0.92998,                0.97084,                0.80594,                0.69389,                0.46109,                0.98179,              0.0001586,              0.0001586,              0.0001586
                     95,                0.39234,                0.26593,                 1.0188,                0.94537,                0.90998,                0.96904,                0.81698,                0.69278,                0.47019,                0.98156,              0.0001388,              0.0001388,              0.0001388
                     96,                0.40139,                 0.2671,                 1.0227,                0.94429,                0.90607,                0.96962,                 0.8173,                0.70331,                 0.4557,                0.98952,               0.000119,               0.000119,               0.000119
                     97,                0.38414,                0.25193,                 1.0122,                0.95474,                0.90815,                0.97179,                0.81759,                0.70323,                 0.4535,                0.99646,               9.92e-05,               9.92e-05,               9.92e-05
                     98,                0.38454,                0.24936,                 1.0034,                 0.9524,                0.90802,                0.96931,                0.82274,                0.69053,                0.46232,                0.98356,               7.94e-05,               7.94e-05,               7.94e-05
                     99,                0.37959,                0.24736,                 1.0143,                0.93686,                0.92918,                0.96811,                0.82295,                0.68848,                0.46187,                 0.9836,               5.96e-05,               5.96e-05,               5.96e-05
                    100,                0.38721,                0.24944,                 1.0087,                0.96047,                0.91585,                0.96973,                0.82463,                0.69103,                  0.456,                0.98254,               3.98e-05,               3.98e-05,               3.98e-05
